user_id,local_date_str,datetime,type,generation_kwh,nominal_power_w
ES0184000000051513CQ0FA000,2023-07-13,2023-07-13T20:00:00,b11,0.63,20000
ES0184000000051513CQ0FA000,2023-07-13,2023-07-13T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-13T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-13T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T06:00:00,b11,0.11,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T07:00:00,b11,0.58,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T08:00:00,b11,2.26,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T09:00:00,b11,6.37,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T10:00:00,b11,10.68,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T11:00:00,b11,13.94,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T12:00:00,b11,16.02,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T13:00:00,b11,17.08,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T14:00:00,b11,17.21,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T15:00:00,b11,16.42,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T16:00:00,b11,14.5,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T17:00:00,b11,11.55,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T18:00:00,b11,7.68,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T19:00:00,b11,1.28,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T20:00:00,b11,0.21,20000
ES0184000000051513CQ0FA000,2023-07-14,2023-07-14T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-14T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-14T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T06:00:00,b11,0.27,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T07:00:00,b11,1.27,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T08:00:00,b11,2.71,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T09:00:00,b11,4.46,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T10:00:00,b11,3.05,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T11:00:00,b11,4.2,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T12:00:00,b11,5.65,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T13:00:00,b11,10.77,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T14:00:00,b11,15.95,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T15:00:00,b11,13.53,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T16:00:00,b11,13.39,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T17:00:00,b11,10.63,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T18:00:00,b11,4.09,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T19:00:00,b11,0.86,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T20:00:00,b11,0.04,20000
ES0184000000051513CQ0FA000,2023-07-15,2023-07-15T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-15T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-15T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T06:00:00,b11,0.39,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T07:00:00,b11,1.48,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T08:00:00,b11,3.22,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T09:00:00,b11,6.03,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T10:00:00,b11,10.2,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T11:00:00,b11,11.01,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T12:00:00,b11,11.9,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T13:00:00,b11,8.93,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T14:00:00,b11,9.81,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T15:00:00,b11,5.4,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T16:00:00,b11,6.68,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T17:00:00,b11,5.18,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T18:00:00,b11,2.1,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T19:00:00,b11,0.78,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T20:00:00,b11,0.05,20000
ES0184000000051513CQ0FA000,2023-07-16,2023-07-16T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-16T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-16T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T06:00:00,b11,0.31,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T07:00:00,b11,1.46,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T08:00:00,b11,3.12,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T09:00:00,b11,4.98,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T10:00:00,b11,8.44,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T11:00:00,b11,7.94,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T12:00:00,b11,10.29,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T13:00:00,b11,12.61,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T14:00:00,b11,12.2,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T15:00:00,b11,11.29,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T16:00:00,b11,7.21,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T17:00:00,b11,4.02,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T18:00:00,b11,1.59,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T19:00:00,b11,0.63,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T20:00:00,b11,0.1,20000
ES0184000000051513CQ0FA000,2023-07-17,2023-07-17T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-17T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-17T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T06:00:00,b11,0.14,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T07:00:00,b11,0.74,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T08:00:00,b11,1.31,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T09:00:00,b11,1.92,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T10:00:00,b11,3.05,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T11:00:00,b11,4.86,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T12:00:00,b11,5.45,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T13:00:00,b11,5.13,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T14:00:00,b11,3.83,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T15:00:00,b11,2.96,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T16:00:00,b11,2.83,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T17:00:00,b11,1.15,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T18:00:00,b11,0.81,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T19:00:00,b11,0.29,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T20:00:00,b11,0.02,20000
ES0184000000051513CQ0FA000,2023-07-18,2023-07-18T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-18T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-18T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T06:00:00,b11,0.11,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T07:00:00,b11,0.91,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T08:00:00,b11,1.7,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T09:00:00,b11,3.28,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T10:00:00,b11,3.18,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T11:00:00,b11,7.13,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T12:00:00,b11,6.51,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T13:00:00,b11,6.99,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T14:00:00,b11,7.32,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T15:00:00,b11,7.56,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T16:00:00,b11,11.04,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T17:00:00,b11,7.35,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T18:00:00,b11,2.96,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T19:00:00,b11,1.65,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T20:00:00,b11,0.28,20000
ES0184000000051513CQ0FA000,2023-07-19,2023-07-19T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-19T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-19T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T06:00:00,b11,0.2,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T07:00:00,b11,1.01,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T08:00:00,b11,2.64,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T09:00:00,b11,5.04,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T10:00:00,b11,10.1,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T11:00:00,b11,11.61,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T12:00:00,b11,12.89,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T13:00:00,b11,9.34,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T14:00:00,b11,9.23,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T15:00:00,b11,6.39,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T16:00:00,b11,3.51,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T17:00:00,b11,1.26,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T18:00:00,b11,0.23,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T19:00:00,b11,0.18,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T20:00:00,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-07-20,2023-07-20T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-20T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-20T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T06:00:00,b11,0.24,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T07:00:00,b11,0.92,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T08:00:00,b11,2.65,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T09:00:00,b11,5.6,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T10:00:00,b11,10.29,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T11:00:00,b11,13.81,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T12:00:00,b11,14.76,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T13:00:00,b11,11.68,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T14:00:00,b11,13.21,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T15:00:00,b11,15.42,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T16:00:00,b11,8.92,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T17:00:00,b11,3.93,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T18:00:00,b11,3.12,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T19:00:00,b11,1.13,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T20:00:00,b11,0.36,20000
ES0184000000051513CQ0FA000,2023-07-21,2023-07-21T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-21T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-21T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T06:00:00,b11,0.25,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T07:00:00,b11,1.11,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T08:00:00,b11,2.64,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T09:00:00,b11,5.1,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T10:00:00,b11,8.15,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T11:00:00,b11,10.81,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T12:00:00,b11,9.45,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T13:00:00,b11,5.69,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T14:00:00,b11,8.33,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T15:00:00,b11,8.01,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T16:00:00,b11,5.38,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T17:00:00,b11,2.01,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T18:00:00,b11,0.95,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T19:00:00,b11,0.24,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T20:00:00,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-07-22,2023-07-22T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-22T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-22T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T06:00:00,b11,0.07,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T07:00:00,b11,0.56,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T08:00:00,b11,2.2,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T09:00:00,b11,3.8,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T10:00:00,b11,4.65,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T11:00:00,b11,5.41,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T12:00:00,b11,11.39,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T13:00:00,b11,14.03,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T14:00:00,b11,12.38,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T15:00:00,b11,9.36,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T16:00:00,b11,6.07,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T17:00:00,b11,7.36,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T18:00:00,b11,4.33,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T19:00:00,b11,1.65,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T20:00:00,b11,0.55,20000
ES0184000000051513CQ0FA000,2023-07-23,2023-07-23T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-23T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-23T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T06:00:00,b11,0.05,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T07:00:00,b11,0.28,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T08:00:00,b11,0.84,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T09:00:00,b11,1.3,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T10:00:00,b11,4.22,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T11:00:00,b11,5.86,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T12:00:00,b11,11.93,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T13:00:00,b11,12.98,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T14:00:00,b11,13.68,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T15:00:00,b11,6.04,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T16:00:00,b11,3.61,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T17:00:00,b11,1.51,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T18:00:00,b11,1.37,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T19:00:00,b11,0.33,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T20:00:00,b11,0.05,20000
ES0184000000051513CQ0FA000,2023-07-24,2023-07-24T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-24T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-24T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T06:00:00,b11,0.05,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T07:00:00,b11,1.0,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T08:00:00,b11,2.52,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T09:00:00,b11,5.37,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T10:00:00,b11,8.56,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T11:00:00,b11,7.65,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T12:00:00,b11,12.46,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T13:00:00,b11,9.27,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T14:00:00,b11,10.89,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T15:00:00,b11,10.76,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T16:00:00,b11,10.39,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T17:00:00,b11,6.82,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T18:00:00,b11,5.46,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T19:00:00,b11,1.44,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T20:00:00,b11,0.26,20000
ES0184000000051513CQ0FA000,2023-07-25,2023-07-25T21:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-25T22:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-25T23:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T00:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T01:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T02:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T03:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T04:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T05:00:00,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T06:00:00,b11,0.2,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T07:00:00,b11,1.11,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T08:00:00,b11,2.14,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T09:00:00,b11,6.17,20000
ES0184000000051513CQ0FA000,2023-07-26,2023-07-26T10:00:00,b11,10.67,20000
